id_tabela_nutricional,kcal,porcao_padrao,qtde_acucar,qtde_alcool,qtde_calcio,qtde_carboidrato,qtde_ferro,qtde_fibra,qtde_gordura,qtde_monosaturada,qtde_polisaturada,qtde_potassio,qtde_proteina,qtde_saturada,qtde_sodio,qtde_trans,qtde_vitamina_a,qtde_vitamina_c,qtde_vitamina_d,qtde_vitamina_e,unidade_medida,id_alimento
1047,312.7,100,,0.0,15.0,0.0,1.3,,22.0,8.2,5.6,184.0,26.9,5.8,82.0,0.4,47.0,,0.4,0.3,GRAMA,1047
1048,155.0,100,1.2,0.0,50.0,1.1,1.2,,10.6,4.1,1.4,126.0,12.6,3.3,124.0,,169.3,,1.3,1.0,GRAMA,1048
1049,155.0,100,1.2,0.0,50.0,1.1,1.2,,10.6,4.1,1.4,126.0,12.6,3.3,124.0,,169.3,,1.3,1.0,GRAMA,1049
1050,155.0,100,1.2,0.0,50.0,1.1,1.2,,10.6,4.1,1.4,126.0,12.6,3.3,124.0,,169.3,,1.3,1.0,GRAMA,1050
1051,222.6,100,1.2,0.0,50.0,1.2,1.2,,17.6,4.1,1.4,126.0,13.7,3.3,124.0,,169.3,,1.3,1.0,GRAMA,1051
1052,155.0,100,1.2,0.0,50.0,1.1,1.2,,10.6,4.1,1.4,126.0,12.6,3.3,124.0,,169.3,,1.3,1.0,GRAMA,1052
1053,155.0,100,1.2,0.0,50.0,1.1,1.2,,10.6,4.1,1.4,126.0,12.6,3.3,124.0,,169.3,,1.3,1.0,GRAMA,1053
1054,155.0,100,1.2,0.0,50.0,1.1,1.2,,10.6,4.1,1.4,126.0,12.6,3.3,124.0,,169.3,,1.3,1.0,GRAMA,1054
1055,222.6,100,1.2,0.0,50.0,1.2,1.2,,17.6,4.1,1.4,126.0,13.7,3.3,124.0,,169.3,,1.3,1.0,GRAMA,1055
1056,247.0,100,,0.0,16.0,0.0,1.4,,12.1,5.6,1.5,271.0,32.4,3.5,43.0,0.3,57.0,2.3,0.2,0.3,GRAMA,1056
1057,247.0,100,,0.0,16.0,0.0,1.4,,12.1,5.6,1.5,271.0,32.4,3.5,43.0,0.3,57.0,2.3,0.2,0.3,GRAMA,1057
1058,247.0,100,,0.0,16.0,0.0,1.4,,12.1,6.2,3.0,271.0,32.4,3.9,43.0,0.3,57.0,2.3,0.2,0.3,GRAMA,1058
1059,247.0,100,,0.0,16.0,0.0,1.4,,12.1,6.2,3.0,271.0,32.4,3.9,43.0,0.3,57.0,2.3,0.2,0.3,GRAMA,1059
1060,269.7,100,,0.0,16.0,0.0,1.4,,14.7,6.2,3.0,271.0,32.4,3.9,43.0,0.3,57.0,2.3,0.2,0.3,GRAMA,1060
1061,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,1061
1062,201.0,100,,0.0,13.0,0.0,1.0,,10.0,3.9,2.1,167.0,26.1,2.8,63.0,0.2,29.0,,0.2,0.2,GRAMA,1062
1063,223.7,100,,0.0,13.0,0.0,1.0,,12.5,4.5,3.6,167.0,26.1,3.2,63.0,0.2,29.0,,0.2,0.4,GRAMA,1063
1064,201.0,100,,0.0,13.0,0.0,1.0,,10.0,4.5,3.6,167.0,26.1,3.2,63.0,0.2,29.0,,0.2,0.2,GRAMA,1064
1065,201.0,100,,0.0,13.0,0.0,1.0,,10.0,4.5,3.6,167.0,26.1,3.2,63.0,0.2,29.0,,0.2,0.2,GRAMA,1065
1066,223.7,100,,0.0,13.0,0.0,1.0,,12.5,4.5,3.6,167.0,26.1,3.2,63.0,0.2,29.0,,0.2,0.2,GRAMA,1066
1067,140.0,100,,0.0,15.0,0.0,1.6,,1.2,0.2,0.3,277.0,30.2,0.4,56.0,0.0,,,0.4,0.2,GRAMA,1067
1068,140.0,100,,0.0,15.0,0.0,1.6,,1.2,0.2,0.3,277.0,30.2,0.4,56.0,0.0,,,0.4,0.2,GRAMA,1068
1069,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,1069
1070,239.0,100,,0.0,15.0,0.0,1.3,,13.6,5.3,3.0,223.0,27.3,3.8,82.0,0.5,48.0,,0.3,0.3,GRAMA,1070
1071,173.0,100,0.0,0.0,15.0,0.0,1.1,,4.5,2.1,2.5,247.0,30.9,1.7,77.0,0.1,9.0,,0.2,0.3,GRAMA,1071
1072,173.0,100,0.0,0.0,15.0,0.0,1.1,,4.5,2.1,2.5,247.0,30.9,1.7,77.0,0.1,9.0,,0.2,0.3,GRAMA,1072
1073,195.7,100,0.0,0.0,15.0,0.0,1.1,,7.1,2.1,2.5,247.0,30.9,1.7,77.0,0.1,9.0,,0.2,0.3,GRAMA,1073
1074,60.0,100,5.3,0.0,113.0,4.5,0.0,,3.2,0.8,0.2,143.1,3.2,1.9,40.0,0.1,28.4,,1.0,0.1,GRAMA,1074
1075,60.0,100,5.3,0.0,113.0,4.5,0.0,,3.2,0.8,0.2,143.1,3.2,1.9,40.0,0.1,28.4,,,0.1,GRAMA,1075
1076,69.0,100,4.5,0.0,134.1,4.5,0.1,,4.1,1.1,0.1,204.1,3.6,2.7,50.0,0.1,56.6,1.3,0.3,0.1,GRAMA,1076
1077,480.0,100,42.1,0.0,904.0,36.2,0.2,,26.0,6.5,1.6,1144.0,25.8,14.9,320.0,0.9,227.3,,8.0,0.5,GRAMA,1077
1078,358.0,100,50.5,0.0,1231.0,52.2,0.3,,0.7,0.2,0.0,1705.0,35.1,0.5,549.0,0.0,709.1,5.6,11.0,0.0,GRAMA,1078
1079,480.0,100,42.1,0.0,904.0,36.2,0.2,,26.0,6.5,1.6,1144.0,25.8,14.9,320.0,0.9,227.3,,8.0,0.5,GRAMA,1079
1080,319.7,100,52.5,0.0,282.9,54.2,0.2,,8.7,2.4,0.3,369.5,7.9,5.5,126.5,0.3,73.9,2.6,0.1,0.2,GRAMA,1080
1081,319.7,100,52.5,0.0,282.9,54.2,0.2,,8.7,2.4,0.3,369.5,7.9,5.5,126.5,0.3,73.9,2.6,0.1,0.2,GRAMA,1081
1082,292.0,100,2.8,0.0,69.0,3.0,0.0,,30.9,9.1,0.9,97.0,2.2,19.3,34.0,1.1,279.0,0.6,1.1,0.9,GRAMA,1082
1083,276.4,100,11.9,0.0,55.7,12.4,0.0,,24.6,7.2,0.7,95.3,2.9,15.4,45.5,0.9,221.5,0.5,0.9,0.7,GRAMA,1083
1084,98.7,100,13.1,0.0,120.9,14.6,0.1,2.1,3.5,0.9,0.2,162.4,3.5,2.0,44.8,0.1,30.1,4.2,0.1,0.1,GRAMA,1084
1085,56.0,100,5.6,0.0,199.0,7.7,0.1,,0.2,0.1,0.0,255.0,5.7,0.1,77.0,,2.0,0.9,,,GRAMA,1085
1086,61.0,100,3.4,0.0,121.0,4.7,0.1,,3.2,0.9,0.1,155.0,3.5,2.1,46.0,0.1,27.4,0.5,0.0,0.1,GRAMA,1086
1087,69.3,100,14.6,0.0,112.6,14.5,0.0,,0.1,0.0,0.0,140.6,3.0,0.1,37.8,0.0,54.9,,0.9,0.0,GRAMA,1087
1088,91.1,100,16.8,0.0,97.2,18.0,0.1,0.1,1.1,0.3,0.1,128.5,2.8,0.7,36.5,0.0,10.3,0.9,0.0,0.0,GRAMA,1088
1089,50.2,100,5.1,0.0,117.5,4.7,0.0,,2.0,0.6,0.1,150.7,3.3,1.3,41.2,0.1,55.5,0.2,1.1,0.0,GRAMA,1089
1090,61.0,100,3.4,0.0,121.0,4.7,0.1,,3.2,0.9,0.1,155.0,3.5,2.1,46.0,0.1,27.4,0.5,0.0,0.1,GRAMA,1090
1091,717.0,100,0.1,0.0,24.0,0.1,0.0,,81.1,21.0,3.0,24.0,0.8,51.4,576.0,3.3,684.2,,1.4,2.3,GRAMA,1091
1092,717.0,100,0.1,0.0,24.0,0.1,0.0,,81.1,21.0,3.0,24.0,0.8,51.4,576.0,3.3,684.2,,1.4,2.3,GRAMA,1092
1093,719.0,100,0.9,0.0,30.0,0.9,,,80.5,39.3,20.9,42.0,0.9,16.7,943.0,25.8,860.4,0.2,,3.1,GRAMA,1093
1094,302.0,100,0.8,0.0,731.0,3.8,0.2,,20.0,5.7,0.6,95.0,26.0,12.7,528.0,0.4,136.7,,0.2,0.4,GRAMA,1094
1095,302.0,100,0.8,0.0,731.0,3.8,0.2,,20.0,5.7,0.6,95.0,26.0,12.7,528.0,0.4,136.7,,0.2,0.4,GRAMA,1095
1096,302.0,100,0.8,0.0,731.0,3.8,0.2,,20.0,5.7,0.6,95.0,26.0,12.7,528.0,0.4,136.7,,0.2,0.4,GRAMA,1096
1097,318.0,100,2.5,0.0,575.0,2.5,0.2,,24.6,7.0,0.8,75.0,21.6,15.6,415.0,0.6,197.2,,0.2,0.2,GRAMA,1097
1098,318.0,100,2.5,0.0,575.0,2.5,0.2,,24.6,7.0,0.8,75.0,21.6,15.6,415.0,0.6,197.2,,0.2,0.2,GRAMA,1098
1099,318.0,100,2.5,0.0,575.0,2.5,0.2,,24.6,7.0,0.8,75.0,21.6,15.6,415.0,0.6,197.2,,0.2,0.2,GRAMA,1099
1100,318.0,100,2.5,0.0,575.0,2.5,0.2,,24.6,7.0,0.8,75.0,21.6,15.6,415.0,0.6,197.2,,0.2,0.2,GRAMA,1100
1101,356.0,100,2.2,0.0,700.0,2.2,0.2,,27.4,7.8,0.7,121.0,24.9,17.6,819.0,0.7,164.8,,0.2,0.2,GRAMA,1101
1102,240.0,100,10.6,0.0,529.0,10.6,0.2,,14.1,4.1,0.4,330.0,17.6,8.8,1587.0,0.8,253.8,,0.1,0.3,GRAMA,1102
1103,318.0,100,2.5,0.0,575.0,2.5,0.2,,24.6,7.0,0.8,75.0,21.6,15.6,415.0,0.6,197.2,,0.2,0.2,GRAMA,1103
1104,240.0,100,10.6,0.0,529.0,10.6,0.2,,14.1,4.1,0.4,330.0,17.6,8.8,1587.0,0.8,253.8,,0.1,0.3,GRAMA,1104
1105,373.0,100,0.7,0.0,746.0,0.7,0.7,,30.3,8.8,0.9,81.0,24.5,19.1,536.0,0.7,198.5,,0.2,0.3,GRAMA,1105
1106,240.0,100,10.6,0.0,529.0,10.6,0.2,,14.1,4.1,0.4,330.0,17.6,8.8,1587.0,0.8,253.8,,0.1,0.3,GRAMA,1106
1107,174.0,100,2.1,0.0,207.0,3.0,0.4,,13.0,3.6,0.4,105.0,11.3,8.3,84.0,0.4,119.8,,0.1,0.1,GRAMA,1107
1108,64.0,100,3.8,0.0,26.4,9.1,1.0,1.1,1.6,0.4,0.9,127.0,3.7,0.2,57.6,,0.1,0.3,,0.1,GRAMA,1108
1109,54.0,100,3.2,0.0,25.0,6.3,0.6,0.6,1.8,0.4,1.0,118.0,3.3,0.2,51.0,,0.2,,,0.1,GRAMA,1109
1110,431.0,100,0.9,0.0,1109.0,4.1,0.9,,28.6,8.4,1.2,125.0,38.5,17.3,1529.0,0.7,119.6,,0.8,0.3,GRAMA,1110
1111,351.0,100,2.1,0.0,756.0,2.1,0.5,,26.6,7.4,0.8,138.0,25.6,17.1,876.0,0.6,235.7,,0.9,0.2,GRAMA,1111
1112,349.0,100,1.7,0.0,80.0,2.7,1.2,,34.9,9.8,1.3,119.0,7.5,22.0,296.0,1.0,366.4,,0.3,0.3,GRAMA,1112
1113,231.0,100,7.0,0.0,112.0,7.0,1.7,,17.6,5.0,0.6,167.0,10.6,11.1,296.0,0.5,355.8,,0.6,0.1,GRAMA,1113
1114,231.0,100,7.0,0.0,112.0,7.0,1.7,,17.6,5.0,0.6,167.0,10.6,11.1,296.0,0.5,355.8,,0.6,0.1,GRAMA,1114
1115,375.0,100,1.3,0.0,552.0,1.6,0.2,,31.2,8.9,1.0,169.0,22.1,19.7,1489.0,0.8,253.8,,0.2,0.3,GRAMA,1115
1116,83.3,100,10.1,0.0,112.4,10.4,0.2,0.8,3.4,1.0,0.1,167.7,3.2,2.1,60.2,0.1,26.5,0.9,1.0,0.1,GRAMA,1116
1117,83.3,100,10.1,0.0,112.4,10.4,0.2,0.8,3.4,1.0,0.1,167.7,3.2,2.1,60.2,0.1,26.5,0.9,1.0,0.1,GRAMA,1117
1118,83.3,100,10.1,0.0,112.4,10.4,0.2,0.8,3.4,1.0,0.1,167.7,3.2,2.1,60.2,0.1,26.5,0.9,1.0,0.1,GRAMA,1118
1119,83.3,100,10.1,0.0,112.4,10.4,0.2,0.8,3.4,1.0,0.1,167.7,3.2,2.1,60.2,0.1,26.5,0.9,1.0,0.1,GRAMA,1119
1120,195.0,100,3.7,0.0,96.0,3.7,0.0,,19.3,5.6,0.7,122.0,2.7,12.0,40.0,0.7,181.1,0.8,0.7,0.6,GRAMA,1120
1121,353.0,100,2.3,0.0,528.0,2.3,0.3,,28.7,7.8,0.8,256.0,21.4,18.7,1395.0,0.7,198.2,,0.2,0.2,GRAMA,1121
1122,61.0,100,0.2,0.0,111.0,1.8,1.1,0.2,3.7,0.8,2.1,120.0,6.5,0.5,8.0,,0.3,0.2,,0.0,GRAMA,1122
1123,408.3,100,16.0,0.0,182.4,42.1,8.9,9.2,13.2,2.9,7.5,1003.2,32.9,1.9,1263.1,,0.6,2.6,,0.5,GRAMA,1123
1124,34.1,100,5.1,0.0,125.6,5.0,0.0,,0.1,0.0,0.0,156.7,3.4,0.1,42.2,0.0,61.3,,1.0,0.0,GRAMA,1124
1125,42.0,100,5.2,0.0,119.0,5.0,0.0,,1.0,0.3,0.0,150.0,3.4,0.6,44.0,0.0,58.2,,1.3,0.0,GRAMA,1125
1126,60.0,100,5.3,0.0,113.0,4.5,0.0,,3.2,0.8,0.2,143.1,3.2,1.9,40.0,0.1,28.4,,1.0,0.1,GRAMA,1126
1127,102.0,100,16.4,0.0,152.0,19.1,0.1,0.3,1.1,0.3,0.0,195.0,4.4,0.7,58.0,0.0,10.2,0.7,0.0,0.0,GRAMA,1127
1128,51.4,100,2.9,0.0,66.7,3.9,0.1,0.1,2.6,0.8,0.1,85.6,3.1,1.6,33.5,0.1,50.9,2.1,0.5,0.1,GRAMA,1128
1129,253.7,100,0.3,0.0,2.4,0.3,0.0,,28.5,17.5,2.2,6.1,0.1,7.6,500.6,3.5,848.7,0.0,,1.6,GRAMA,1129
1130,60.0,100,5.3,0.0,113.0,4.5,0.0,,3.2,0.8,0.2,143.1,3.2,1.9,40.0,0.1,28.4,,1.0,0.1,GRAMA,1130
1131,60.0,100,5.3,0.0,113.0,4.5,0.0,,3.2,0.8,0.2,143.1,3.2,1.9,40.0,0.1,28.4,,,0.1,GRAMA,1131
1132,42.0,100,5.2,0.0,119.0,5.0,0.0,,1.0,0.3,0.0,150.0,3.4,0.6,44.0,0.0,58.2,,1.3,0.0,GRAMA,1132
1133,292.0,100,2.8,0.0,69.0,3.0,0.0,,30.9,9.1,0.9,97.0,2.2,19.3,34.0,1.1,279.0,0.6,1.1,0.9,GRAMA,1133
1134,98.7,100,13.1,0.0,120.9,14.6,0.1,2.1,3.5,0.9,0.2,162.4,3.5,2.0,44.8,0.1,30.1,4.2,0.1,0.1,GRAMA,1134
1135,95.0,100,18.5,0.0,152.0,19.0,0.1,,0.2,0.1,0.0,194.0,4.4,0.1,58.0,0.0,2.3,0.7,,0.1,GRAMA,1135
1136,61.0,100,3.4,0.0,121.0,4.7,0.1,,3.2,0.9,0.1,155.0,3.5,2.1,46.0,0.1,27.4,0.5,0.0,0.1,GRAMA,1136
1137,302.0,100,0.8,0.0,731.0,3.8,0.2,,20.0,5.7,0.6,95.0,26.0,12.7,16.0,0.4,136.7,,0.2,0.4,GRAMA,1137
1138,302.0,100,0.8,0.0,731.0,3.8,0.2,,20.0,5.7,0.6,95.0,26.0,12.7,16.0,0.4,136.7,,0.2,0.4,GRAMA,1138
1139,53.2,100,3.9,0.0,19.6,8.6,0.7,0.7,1.0,0.2,0.6,92.6,2.6,0.1,49.5,,0.1,0.2,,0.0,GRAMA,1139
1140,39.4,100,2.7,0.0,15.5,6.2,0.5,0.6,0.8,0.2,0.5,70.9,2.0,0.1,49.3,,0.0,0.2,,0.0,GRAMA,1140
1141,59.0,100,5.7,0.0,96.0,9.0,,,1.4,0.4,0.1,206.0,2.6,0.8,144.0,0.1,12.2,0.7,0.1,0.0,GRAMA,1141
1142,297.3,100,1.4,0.0,704.8,1.2,0.4,,21.4,6.0,0.6,62.8,24.5,13.6,847.6,0.5,283.6,,0.1,0.2,GRAMA,1142
1143,90.0,100,3.6,0.0,69.0,3.6,0.2,,1.9,0.6,0.1,96.0,13.7,1.2,406.0,0.1,21.4,,0.0,0.0,GRAMA,1143
1144,297.3,100,1.4,0.0,704.8,1.2,0.4,,21.4,6.0,0.6,62.8,24.5,13.6,847.6,0.5,283.6,,0.1,0.2,GRAMA,1144
1145,92.7,100,7.1,0.0,181.1,7.1,0.1,,0.3,0.1,0.0,201.4,14.6,0.2,83.9,0.0,1.5,0.1,,0.0,GRAMA,1145
1146,265.0,100,1.4,0.0,1109.0,1.4,0.9,,20.0,6.1,0.5,125.0,20.0,13.3,1529.0,0.6,160.2,,0.5,0.2,GRAMA,1146
1147,231.0,100,7.0,0.0,112.0,7.0,1.7,,17.6,5.0,0.6,167.0,10.6,11.1,296.0,0.5,355.8,,0.6,0.1,GRAMA,1147
1148,231.0,100,7.0,0.0,112.0,7.0,1.7,,17.6,5.0,0.6,167.0,10.6,11.1,296.0,0.5,355.8,,0.6,0.1,GRAMA,1148
1149,90.0,100,3.6,0.0,69.0,3.6,0.2,,1.9,0.6,0.1,96.0,13.7,1.2,406.0,0.1,21.4,,0.0,0.0,GRAMA,1149
1150,63.0,100,10.4,0.0,115.0,10.4,0.2,0.5,1.0,0.3,0.0,170.0,3.2,0.6,61.0,0.0,58.2,0.9,1.0,0.0,GRAMA,1150
1151,63.0,100,10.4,0.0,115.0,10.4,0.2,0.5,1.0,0.3,0.0,170.0,3.2,0.6,61.0,0.0,58.2,0.9,1.0,0.0,GRAMA,1151
1152,73.3,100,6.2,0.0,147.7,7.1,0.2,0.4,3.5,0.9,0.2,188.5,3.5,2.0,71.8,0.1,27.3,2.4,1.0,0.1,GRAMA,1152
1153,73.3,100,6.2,0.0,147.7,7.1,0.2,0.4,3.5,0.9,0.2,188.5,3.5,2.0,71.8,0.1,27.3,2.4,1.0,0.1,GRAMA,1153
1154,73.3,100,6.2,0.0,147.7,7.1,0.2,0.4,3.5,0.9,0.2,188.5,3.5,2.0,71.8,0.1,27.3,2.4,1.0,0.1,GRAMA,1154
1155,379.6,100,25.2,0.0,1576.5,59.9,6.1,2.4,2.8,0.6,1.6,656.8,32.9,0.4,622.0,,789.6,32.1,13.2,10.6,GRAMA,1155
1156,405.0,100,75.8,0.0,37.0,90.9,3.1,4.8,3.1,1.0,0.1,591.0,3.3,1.8,210.0,,,0.7,,0.4,GRAMA,1156
1157,347.3,100,0.1,0.0,12.7,0.0,0.0,,39.3,10.2,1.5,11.6,0.4,24.9,36.6,1.6,449.4,,0.7,1.1,GRAMA,1157
1158,240.0,100,10.6,0.0,529.0,10.6,0.2,,14.1,4.1,0.4,330.0,17.6,8.8,1587.0,0.8,253.8,,0.1,0.3,GRAMA,1158
1159,373.0,100,0.7,0.0,746.0,0.7,0.7,,30.3,8.8,0.9,81.0,24.5,19.1,536.0,0.7,198.5,,0.2,0.3,GRAMA,1159
1160,279.0,100,6.3,0.0,138.0,49.5,3.3,2.1,4.3,1.1,2.0,94.0,9.5,1.1,479.0,0.7,,,,0.1,GRAMA,1160
1161,300.0,100,,0.0,16.0,58.6,1.0,2.3,3.1,0.9,0.7,142.0,8.0,1.0,648.0,0.4,,,,,GRAMA,1161
1162,355.2,100,26.6,0.0,32.5,55.8,2.1,2.0,13.1,3.5,0.7,98.7,5.2,7.9,207.8,0.4,97.7,0.1,0.4,0.4,GRAMA,1162
1163,355.2,100,26.6,0.0,32.5,55.8,2.1,2.0,13.1,3.5,0.7,98.7,5.2,7.9,194.3,0.4,97.7,0.1,0.4,0.4,GRAMA,1163
1164,355.2,100,26.6,0.0,32.5,55.8,2.1,2.0,13.1,3.5,0.7,98.7,5.2,7.9,194.3,0.4,97.7,0.1,0.4,0.4,GRAMA,1164
1165,508.4,100,52.9,0.0,90.0,85.0,3.5,1.9,18.3,5.1,0.9,600.9,4.5,11.1,153.3,0.5,122.3,0.0,0.4,0.5,GRAMA,1165
1166,355.9,100,15.8,0.0,19.4,58.0,2.9,2.1,10.4,2.5,5.3,139.8,7.5,1.8,210.0,0.1,20.1,0.3,0.1,0.9,GRAMA,1166
1167,310.0,100,5.7,0.0,178.0,52.0,3.7,2.0,6.5,1.9,2.5,139.0,10.9,1.4,536.0,0.4,1.0,0.2,,0.3,GRAMA,1167
1168,455.2,100,6.1,0.0,52.9,46.8,2.7,1.8,26.3,6.9,1.3,129.9,8.0,16.1,130.5,1.0,234.7,0.1,0.8,0.8,GRAMA,1168
1169,266.0,100,4.3,0.0,151.0,50.6,3.7,2.4,3.3,0.7,1.4,100.0,7.6,0.7,681.0,0.6,,,,0.2,GRAMA,1169
1170,363.0,100,,0.0,102.0,34.2,0.3,0.6,24.6,,,93.0,5.1,,773.0,,,,,,GRAMA,1170
1171,316.6,100,15.5,0.0,71.0,48.0,1.9,4.4,10.4,5.3,1.4,126.1,7.2,3.0,774.2,0.8,42.9,0.1,0.4,0.3,GRAMA,1171
1172,247.0,100,10.1,0.0,107.0,41.3,2.4,6.7,3.4,1.6,0.6,248.0,12.9,0.8,472.0,0.6,0.2,,,0.5,GRAMA,1172
1173,300.0,100,,0.0,16.0,58.6,1.0,2.3,3.1,0.9,0.7,142.0,8.0,1.0,648.0,0.4,,,,,GRAMA,1173
1174,377.0,100,,0.0,19.0,74.6,1.2,3.4,3.3,0.8,1.0,189.0,10.5,0.9,829.0,0.5,,,,,GRAMA,1174
1175,423.0,100,31.8,0.0,66.5,55.5,1.6,1.1,20.6,7.7,2.8,74.1,4.5,8.1,175.1,3.5,55.4,0.1,0.2,1.1,GRAMA,1175
1176,443.0,100,36.5,0.0,54.0,75.2,1.8,2.1,12.0,3.7,2.2,142.0,8.1,3.9,352.0,1.6,,,,,GRAMA,1176
1177,245.8,100,1.5,0.0,213.0,25.8,1.9,1.2,9.8,3.1,0.7,143.5,12.8,5.2,511.0,0.2,70.1,3.9,0.2,0.3,GRAMA,1177
1178,432.0,100,10.6,0.0,20.0,68.7,2.2,2.5,14.4,4.6,2.9,181.0,10.1,4.4,854.0,1.8,,,,,GRAMA,1178
1179,432.0,100,10.6,0.0,20.0,68.7,2.2,2.5,14.4,4.6,2.9,181.0,10.1,4.4,854.0,1.8,,,,,GRAMA,1179
1180,509.0,100,0.3,0.0,31.3,60.7,3.8,2.5,25.4,8.8,9.8,96.8,8.9,5.4,833.4,0.8,0.6,0.0,0.0,5.8,GRAMA,1180
1181,436.7,100,0.4,0.0,18.3,38.4,0.6,,29.1,19.9,3.2,45.0,4.5,4.7,536.7,0.0,60.0,,0.5,4.0,GRAMA,1181
1182,432.0,100,10.6,0.0,20.0,68.7,2.2,2.5,14.4,4.6,2.9,181.0,10.1,4.4,854.0,1.8,,,,,GRAMA,1182
1183,558.9,100,1.2,0.0,2.5,55.4,3.0,2.8,35.2,8.0,20.1,106.5,5.1,5.5,601.8,0.2,7.5,,,2.9,GRAMA,1183
1184,509.0,100,0.3,0.0,31.3,60.7,3.8,2.5,25.4,8.8,9.8,96.8,8.9,5.4,833.4,0.8,0.6,0.0,0.0,5.8,GRAMA,1184
1185,412.4,100,0.5,0.0,28.9,60.9,3.3,10.2,16.1,3.5,9.0,339.7,11.5,2.5,643.7,0.1,0.3,,,1.9,GRAMA,1185
1186,443.0,100,36.5,0.0,54.0,75.2,1.8,2.1,12.0,3.7,2.2,142.0,8.1,3.9,352.0,1.6,,,,,GRAMA,1186
1187,443.0,100,36.5,0.0,54.0,75.2,1.8,2.1,12.0,3.7,2.2,142.0,8.1,3.9,352.0,1.6,,,,,GRAMA,1187
1188,443.0,100,36.5,0.0,54.0,75.2,1.8,2.1,12.0,3.7,2.2,142.0,8.1,3.9,352.0,1.6,,,,,GRAMA,1188
1189,443.0,100,36.5,0.0,54.0,75.2,1.8,2.1,12.0,3.7,2.2,142.0,8.1,3.9,352.0,1.6,,,,,GRAMA,1189
1190,432.0,100,10.6,0.0,20.0,68.7,2.2,2.5,14.4,4.6,2.9,181.0,10.1,4.4,854.0,1.8,,,,,GRAMA,1190
1191,371.2,100,30.1,0.0,29.1,57.7,0.4,1.1,14.6,6.6,4.3,39.9,3.2,2.7,162.4,1.9,170.3,0.0,0.3,0.7,GRAMA,1191
1192,443.0,100,36.5,0.0,54.0,75.2,1.8,2.1,12.0,3.7,2.2,142.0,8.1,3.9,352.0,1.6,,,,,GRAMA,1192
1193,443.0,100,36.5,0.0,54.0,75.2,1.8,2.1,12.0,3.7,2.2,142.0,8.1,3.9,352.0,1.6,,,,,GRAMA,1193
1194,443.0,100,36.5,0.0,54.0,75.2,1.8,2.1,12.0,3.7,2.2,142.0,8.1,3.9,352.0,1.6,,,,,GRAMA,1194
1195,339.3,100,5.0,0.0,45.5,18.6,1.2,0.5,26.9,7.7,1.3,92.2,6.3,15.9,50.6,0.9,254.7,0.2,1.0,1.0,GRAMA,1195
1196,355.2,100,26.6,0.0,32.5,55.8,2.1,2.0,13.1,3.5,0.7,98.7,5.2,7.9,194.3,0.4,97.7,0.1,0.4,0.4,GRAMA,1196
1197,311.0,100,8.3,0.0,83.0,45.1,0.7,0.7,12.4,3.9,1.5,118.0,4.8,4.5,134.0,2.0,,,,,GRAMA,1197
1198,311.0,100,8.3,0.0,83.0,45.1,0.7,0.7,12.4,3.9,1.5,118.0,4.8,4.5,134.0,2.0,,,,,GRAMA,1198
1199,311.0,100,8.3,0.0,83.0,45.1,0.7,0.7,12.4,3.9,1.5,118.0,4.8,4.5,134.0,2.0,,,,,GRAMA,1199
1200,421.4,100,26.6,0.0,80.5,55.7,1.9,1.2,19.8,9.6,3.5,78.1,5.5,4.6,211.1,4.5,68.6,0.1,0.3,1.3,GRAMA,1200
1201,324.0,100,17.6,0.0,85.0,47.9,0.5,0.7,12.7,3.9,1.1,135.0,4.4,5.0,111.0,2.0,,,,,GRAMA,1201
1202,324.0,100,17.6,0.0,85.0,47.9,0.5,0.7,12.7,3.9,1.1,135.0,4.4,5.0,111.0,2.0,,,,,GRAMA,1202
1203,324.0,100,17.6,0.0,85.0,47.9,0.5,0.7,12.7,3.9,1.1,135.0,4.4,5.0,111.0,2.0,,,,,GRAMA,1203
1204,324.0,100,17.6,0.0,85.0,47.9,0.5,0.7,12.7,3.9,1.1,135.0,4.4,5.0,111.0,2.0,,,,,GRAMA,1204
1205,324.0,100,17.6,0.0,85.0,47.9,0.5,0.7,12.7,3.9,1.1,135.0,4.4,5.0,111.0,2.0,,,,,GRAMA,1205
1206,324.0,100,17.6,0.0,85.0,47.9,0.5,0.7,12.7,3.9,1.1,135.0,4.4,5.0,111.0,2.0,,,,,GRAMA,1206
1207,324.0,100,17.6,0.0,85.0,47.9,0.5,0.7,12.7,3.9,1.1,135.0,4.4,5.0,111.0,2.0,,,,,GRAMA,1207
1208,119.7,100,7.5,0.0,51.3,15.6,0.4,0.5,5.4,2.6,0.6,81.3,2.3,1.8,148.3,1.1,10.7,,0.4,0.1,GRAMA,1208
1209,249.6,100,27.1,0.0,17.9,38.4,1.2,1.5,9.9,3.3,0.4,205.7,3.9,5.2,161.3,0.4,47.9,3.5,0.1,0.3,GRAMA,1209
1210,378.8,100,21.1,0.0,40.2,48.1,1.9,1.3,18.2,8.6,3.3,110.1,6.0,4.5,132.9,3.5,34.8,0.1,0.4,1.0,GRAMA,1210
